service_id,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday
14258044188-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
1080081222-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
7003063607-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14249081961-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
18033075179-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
1062073361-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
2353061131-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
3886005646-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1082078440-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
14030042407-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
1062073304-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1065082610-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
5500072968-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
2394072299-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
14312054617-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
23100083934-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,0
14390058933-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
13221081396-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2365061708-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3100069265-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1064060198-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
3100034448-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
3880005493-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14243081833-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
12875065580-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14258044090-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3555068376-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1080081230-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
21207083143-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14274053113-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
4976007326-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1090077756-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
14635042759-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1087078707-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
50051071461-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
3887068495-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1123084124-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14020042968-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1064073603-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14390058927-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14258044160-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
3100034344-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
3905041592-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
23500071678-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14299069585-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14799064773-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1988054107-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4955068699-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1064073706-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
3813046690-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
3100033906-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2371074803-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14756054235-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
51100070934-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
1123078851-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3131082535-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
3813046604-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
3887005787-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
21275043190-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
13154082806-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
2376062267-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14721047229-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
2362074333-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
21246043118-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
7001018768-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
4915068596-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14769040842-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
3813069732-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
50051071328-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
5589032309-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
6008081064-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
1091077912-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
12881064424-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14655040200-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
2365061739-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
12843041280-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
1080076168-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
21014083201-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
17000070648-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14797028912-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
2366079525-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1062073395-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
5580063538-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,0
5575003782-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
1719058406-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14249082041-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
51100070909-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14731045620-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4529007939-20170602141618_v54.27,20170611,20170712,0,0,0,0,1,0,0
50051079219-20170705140526_v55.10,20170713,20171001,1,1,1,1,0,0,0
14313060433-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14313073930-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14313060443-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
14299069620-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
13154082898-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
3886005672-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14011042722-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1130082370-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
12874046530-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3905041645-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3911041803-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
12913084033-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4915006285-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
12843041261-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14007063731-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14267065285-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1719058399-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14605065154-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14731045747-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
7380067871-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14007063769-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3802065992-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3922046210-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14314060663-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
23100071029-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
3887005808-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14020042891-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
13223081486-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1063073548-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
4973068964-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14721047251-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
1055016421-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14020065015-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
2362074464-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14745040552-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
2365074552-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14306080686-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1719058492-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
4973069008-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
1124078998-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
2366079454-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1035082249-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2372074882-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
18089045848-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3945041982-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
2377075015-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1085078749-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14243081686-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
13223081613-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
12881064375-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
5552011778-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
5552011725-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2352060951-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
13221081353-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
14721047132-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14277052684-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
3560003521-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
3922069660-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2352060954-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
5361074233-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
15532054169-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
5501034650-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
8300080462-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
21045083207-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
4957006755-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
12858065970-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1981053604-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
23100071103-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
13220081287-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
51100070883-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
8300080352-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
14797028989-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
5580063564-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1064073654-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
2365074548-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4976007328-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
5361074150-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
15324060719-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
14258044272-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14302054546-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
3886005709-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
1098079086-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
50051071481-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14799064727-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14030042362-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
7009018444-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
12839065831-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
8300080389-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
1062073346-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
23100071087-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
2362074495-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14797028767-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
5361074263-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
3922053243-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3922053261-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
5545003309-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
4976023940-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
3100033794-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1096078233-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
14797029019-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
7380059291-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14770052779-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
3803041078-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
23100071046-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1063073523-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3813046665-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
3813069737-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
18033075143-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
3100033941-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
5552011880-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
13223081596-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
1085078845-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,0
17000070511-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
13221081331-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14769064282-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1062073339-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
5552011826-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
2377062365-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
2365074607-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
18089045839-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
7008029433-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3813046628-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
5552011874-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
5550034618-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2353067729-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
12858065882-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14007063841-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
18033075154-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3911041806-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
50051083976-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,0
1982053826-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
6525058384-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
5550034642-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
23500071616-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
7380071940-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
13223081540-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
17000070489-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
23500071593-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2326060898-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
13220081273-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14267044461-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14243081800-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
7380072043-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
4976007312-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
18032072862-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14799064705-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4955068859-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
12875065592-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1016073058-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3100034139-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14299069586-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1086078678-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
1097077024-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
13223081467-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2365061754-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
2374074952-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14277068323-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
2395075053-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
5545003369-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14277052680-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14605065150-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14299069533-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3922069665-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14797029032-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
2326060931-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1064073767-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1981053506-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1085083059-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
23500071682-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
12891064449-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
5500026735-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
3887005779-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
3803041091-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14223081633-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1130082493-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
14243081637-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3922053254-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14306067548-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
5552011848-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
18025072741-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
13170082204-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,0
1096078235-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
2373074918-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14625064057-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14007036968-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
4966052962-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14249082099-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
3100034462-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
2372074878-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1092077974-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
1130082433-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14030042249-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1981053601-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14595039939-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
7380071968-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14277068270-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
7380071984-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
2353061141-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
4973068999-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
1719058446-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
21234080567-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14030042411-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
3100034091-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
3100034398-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
18059043250-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14731045641-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1063059794-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14731045705-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
51100070863-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
3905041591-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
12962042010-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1095078154-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
8300080369-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
1082078427-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14277068341-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
1084078520-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
14020064998-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
51100070788-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3803041058-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
2393072180-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3813046646-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
